,SMILES,fa7,parp1,5ht1b,jak2,braf
24856,CC(C)(C)CC(=O)N1CCC[C@H]1C(=O)OCC(=O)N1CCC1,-6.4,0.0,0.0,0.0,0.0
24857,CCc1ccc(C(=O)N2CC[C@H](NC(=O)COCC3CC3)C[C@H]2C)o1,-6.3,0.0,0.0,0.0,0.0
24858,CCc1occc1C(=O)N[C@H](C)C1CN(C(=O)CC2(O)CCC2)C1,-6.6,0.0,0.0,0.0,0.0
24859,CC(C)Oc1cccc(/C=C\C(=O)N[C@H](C)[C@H]2CCCNC2)c1,99.9,0.0,0.0,0.0,0.0
24860,CC1=NO[C@@H](C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)C1,-6.8,0.0,0.0,0.0,0.0
24861,CCc1cc(C)nc(N2CC[C@H](NC(=O)Cc3cncn3C)C2)n1,-7.0,0.0,0.0,0.0,0.0
24862,CCC(CC)CC(=O)NC[C@@H](C)N(C)C(=O)C1(F)CCOCC1,-5.8,0.0,0.0,0.0,0.0
24863,CCCN1CCCN(C(=O)N[C@H](C)c2cnc(C)s2)CC1=O,-6.2,0.0,0.0,0.0,0.0
24864,CCn1nccc1C(=O)NC1CN(Cc2cccc(NC(C)=O)c2)C1,-6.6,0.0,0.0,0.0,0.0
24865,CCN(CCNC(=O)[C@H](C)c1cnn(C)c1)Cc1nc(C)cs1,-6.2,0.0,0.0,0.0,0.0
24866,CCN1CCC[C@H]1Cn1c(C)nnc1N1CCC[C@@H]1c1cnn(C)c1,-6.2,0.0,0.0,0.0,0.0
24867,CCOC(=O)C(C)(C)C(=O)COC(=O)c1csc2c1CCCC2,-5.8,0.0,0.0,0.0,0.0
24868,CCOCCNC[C@H]1CN(C(=O)c2cn(C)ccc2=O)CC[C@@H]1C,-6.1,0.0,0.0,0.0,0.0
24869,CCCC[C@@H](CNCc1cnoc1C)NC(=O)c1cncnc1C,-6.9,0.0,0.0,0.0,0.0
24870,CC(C)CC(=O)N[C@H]1CCCN(C(=O)c2cc3n(n2)CCCC3)CC1,-7.6,0.0,0.0,0.0,0.0
24871,CCn1ncc(C(=O)N(C)CCCN(C)C(=O)[C@@H]2C[C@H]2C2CC2)c1C,-5.2,0.0,0.0,0.0,0.0
24872,CCCn1ncnc1CN1CCC[C@H]1CNC(=O)C1=COCCC1,-6.6,0.0,0.0,0.0,0.0
24873,CCc1ncc(S(=O)(=O)Nc2ccc(C(=O)OC)c(F)c2)s1,-6.0,0.0,0.0,0.0,0.0
24874,CC(=O)N1CCCC[C@H]1CC(=O)NC[C@@H](O)c1ccc(O)cc1,-7.5,0.0,0.0,0.0,0.0
24875,CCc1cc(C(=O)N[C@H](C)C2CN(C(=O)C3CC(C)(C)C3)C2)n[nH]1,-7.0,0.0,0.0,0.0,0.0
24876,CC1(C)CN(C(=O)CC2CCOCC2)C[C@@H]1NCc1ccccc1,-7.4,0.0,0.0,0.0,0.0
24877,CC(C)COCCNCCNC(=O)[C@@H]1C[C@H]2CC[C@H]1C2,99.9,0.0,0.0,0.0,0.0
24878,CC[C@@H]1CN(C(=O)NC[C@@H](C)c2nc(C)cs2)CC[C@@H]1N,-6.7,0.0,0.0,0.0,0.0
24879,CC(=O)NC1CCC(Nc2ncc(Cl)cn2)CC1,-6.4,0.0,0.0,0.0,0.0
24880,CCOc1ccccc1NC(=O)Cn1nc(C(=O)O)c(Cl)c1C,-7.0,0.0,0.0,0.0,0.0
24881,CC(C)(C)N1CC[C@H](NCc2ccc(-c3nn[nH]n3)s2)C1,-7.3,0.0,0.0,0.0,0.0
24882,CCCNC(=O)CCC(=O)Nc1ccc2c(c1)OCO2,-6.2,0.0,0.0,0.0,0.0
24883,CCOC(=O)[C@@H]1CNC[C@H]1Nc1ccc(CCCC(=O)OC)cc1,-5.8,0.0,0.0,0.0,0.0
24884,CC[C@@H]1C[C@@H](C(=O)NC[C@H]2C[C@@H](NCC3CCC3)C2)CCO1,-5.5,0.0,0.0,0.0,0.0
24885,CCOc1ccccc1[C@H](C)NC(=O)N1CCO[C@H](C(=O)O)C1,-6.0,0.0,0.0,0.0,0.0
24886,CCc1nn(C)c(CC)c1CNC(=O)N1CC[C@](O)(C2CC2)C1,-6.8,0.0,0.0,0.0,0.0
24887,CCO[C@@H]1CN(C(=O)c2cc(C)co2)C[C@H]1CNCc1cc(C)on1,-6.5,0.0,0.0,0.0,0.0
24888,CCCC(=O)N(C)CCNC(=O)c1cnc2ccccc2n1,-7.0,0.0,0.0,0.0,0.0
24889,CC[C@H](C)NC(=O)CN[C@@H](C)CNC(=O)c1ccc2c(c1)CCC=C2,-6.3,0.0,0.0,0.0,0.0
24890,CC(C)[C@@H](CNC(=O)c1cccc(F)c1)NC(=O)[C@@H](C)CC(N)=O,-6.8,0.0,0.0,0.0,0.0
24891,CC[C@H]1C[C@@H](C(=O)N(CCC#N)CCN2CCOCC2)CCO1,-5.8,0.0,0.0,0.0,0.0
24892,CC(C)CNCC(=O)NC[C@H]1COc2ccccc2C1,-6.3,0.0,0.0,0.0,0.0
24893,CCC[C@@H](NC(=O)c1cc(OC)ccc1[N+](=O)[O-])C(=O)O,-6.6,0.0,0.0,0.0,0.0
24894,CC[C@@H](C)n1nccc1C(=O)N[C@H](C)CCNC(=O)c1ccc(C)o1,-6.3,0.0,0.0,0.0,0.0
24895,CCN(C(=O)c1cc(C)c(C)o1)C1CN(C(=O)CC2CCC2)C1,-6.1,0.0,0.0,0.0,0.0
24896,CC[C@@H](CNC(=O)Cc1ccc2n[nH]cc2c1)NCc1cccnc1,-7.5,0.0,0.0,0.0,0.0
24897,CCN(CCNC(=O)c1c(C)noc1C1CC1)C(=O)c1c[nH]cc1C,-7.2,0.0,0.0,0.0,0.0
24898,CC(C)Cc1c[nH]c(C(=O)NCC2(NC(=O)C3[C@H]4CCC[C@H]34)CC2)c1,-6.6,0.0,0.0,0.0,0.0
24899,CCN(CCNC(=O)C1(c2ccccc2)CCCC1)C(=O)[C@H](C)C#N,-7.0,0.0,0.0,0.0,0.0
24900,CC(C)c1nnc2n1CCN(Cc1cccc(C(=O)O)n1)[C@H]2C,-7.4,0.0,0.0,0.0,0.0
24901,CC(=O)N(C)CC(=O)N1CCC[C@@H]1CN(C)Cc1ccn(C(C)C)n1,-6.5,0.0,0.0,0.0,0.0
24902,CC(C)CN1C[C@H]2CC[C@@H](C1)N2C(=O)[C@@H]1CC12CCOCC2,-5.6,0.0,0.0,0.0,0.0
24903,CCc1nnc(CN[C@H]2CN(C(=O)c3cnn(CC)c3)C[C@@H]2C)o1,-6.8,0.0,0.0,0.0,0.0
24904,CCN(C(=O)c1ccc(C)s1)[C@H]1CCN([C@H](C)c2nnnn2C)C1,-6.8,0.0,0.0,0.0,0.0
24905,CC1(C)O[C@@H]2CC(NC(=O)c3ccc(NC4=NCCC4)cc3)C[C@H]2O1,-7.5,0.0,0.0,0.0,0.0
24906,CC(C)C[C@@H]1C[C@H]1C(=O)N1C[C@H](NCc2cnn(C)c2)C(C)(C)C1,-6.8,0.0,0.0,0.0,0.0
24907,CCO[C@@H]1CN(C(=O)c2ccn(C(F)F)n2)C[C@H]1CNCC1CC1,-7.3,0.0,0.0,0.0,0.0
24908,CC(=O)Nc1ccc(NC(=O)C(=O)NCc2cccnc2)cc1Cl,-7.4,0.0,0.0,0.0,0.0
24909,CC(C)CC(C)(C)C(=O)N[C@H](CNC(=O)Cn1cncn1)C(C)C,-6.2,0.0,0.0,0.0,0.0
24910,CCN(CC)C(=O)[C@@H](C)NCCNC(=O)[C@H](C)c1c(C)noc1C,-5.9,0.0,0.0,0.0,0.0
24911,CCn1nccc1NC(=O)C(=O)N[C@H](CCO)c1ccccc1,-7.4,0.0,0.0,0.0,0.0
24912,CCOc1ccc(C[C@H](CNC(=O)[C@]2(C)CCCO2)C(=O)O)cc1,-6.7,0.0,0.0,0.0,0.0
24913,CCCN(C(=O)NC[C@H](C)N1CCc2sccc2C1)[C@H]1CCNC1,-6.1,0.0,0.0,0.0,0.0
24914,CCN(C(=O)c1ncccc1Cl)C1CN(CC2CCC2)C1,-5.7,0.0,0.0,0.0,0.0
24915,CC(C)CN1CC[C@H](NC(=O)c2c[nH]nc2C(C)(C)C)C[C@H]1C,-6.6,0.0,0.0,0.0,0.0
24916,CC(C)CC(=O)N[C@@H]1CN(C(=O)c2cccc3cnccc23)C[C@@H]1O,-7.1,0.0,0.0,0.0,0.0
24917,CC(=O)c1ccccc1OCCN1C[C@@H]2CN(C(C)=O)C[C@@H]2C1,-6.6,0.0,0.0,0.0,0.0
24918,CC(=O)N[C@@H](CNC(=O)[C@@H](C)Oc1ccccc1)C1CCCCC1,-7.1,0.0,0.0,0.0,0.0
24919,CC[C@H](NC(=O)c1ccc(N2CCCCCC2)cc1)C(=O)O,-5.8,0.0,0.0,0.0,0.0
24920,CC[C@H]1CN(CC)CCN1C(=O)c1cnc2sc(C)cn2c1=O,-7.0,0.0,0.0,0.0,0.0
24921,CCCc1nsc(NC[C@H](C)NC(=O)c2cc(C)nc(C)c2)n1,-6.1,0.0,0.0,0.0,0.0
24922,CC(C)(F)C(=O)N1CC[C@H](CNC(=O)C2[C@H]3CCC[C@H]23)C1,-5.6,0.0,0.0,0.0,0.0
24923,CCN(C(=O)C12CCC(CC1)C2)C1CN(C(=O)COC2CCCC2)C1,-6.4,0.0,0.0,0.0,0.0
24924,CC[C@@H](C)Oc1cccc(S(=O)(=O)NCc2ccnc(C)n2)c1,-6.6,0.0,0.0,0.0,0.0
24925,CC[C@@H](C(N)=O)N1CCC2(CC1)CN(C(=O)c1ccn(C(C)C)n1)C2,-6.7,0.0,0.0,0.0,0.0
24926,CC(C)CCC(=O)NC[C@@H](NCC(N)=O)c1ccccc1,-7.4,0.0,0.0,0.0,0.0
24927,CC(C)(C(=O)N[C@H]1CCCCN(C(=O)C2=COCCC2)C1)C1CC1,-5.9,0.0,0.0,0.0,0.0
24928,CC(C)CN1CC[C@H](NC(=O)c2ccn(C(F)F)n2)C1,-7.2,0.0,0.0,0.0,0.0
24929,CC[C@H](C)CCC(=O)N1CCC2(C1)CN(C(=O)c1cc(C)[nH]n1)C2,-6.9,0.0,0.0,0.0,0.0
24930,CC(C)(C)OC(=O)N1CC(N2C(=O)[C@@H]3CC(F)(F)CN3C2=O)C1,-6.0,0.0,0.0,0.0,0.0
24931,CC(C)OC(=O)CC[C@H](C)NC(=O)[C@@H]1CC(=O)N(C2CC2)C1,-6.1,0.0,0.0,0.0,0.0
24932,CCOC(=O)c1ccc(CN[C@@H](C)c2cc(OC)ccc2O)[nH]1,-7.2,0.0,0.0,0.0,0.0
24933,CCc1nc([C@H](C)NCCCCCCNC(=O)c2cn(C)cn2)n[nH]1,-6.6,0.0,0.0,0.0,0.0
24934,CCOC(=O)C1(C(=O)Oc2cccc(OCC#N)c2)CCC1,-5.6,0.0,0.0,0.0,0.0
24935,CC[C@H](C)N(C)CCNC(=O)c1cncc(OCCOC)c1,-5.5,0.0,0.0,0.0,0.0
24936,CC(=O)CCCC(=O)N[C@H]1C[C@@H](NC(=O)C2(C(C)C)CC2)C12CCC2,-5.8,0.0,0.0,0.0,0.0
24937,CCCC(=O)N[C@H](C)CCNC(=O)c1c(F)cc(OC)cc1F,-6.9,0.0,0.0,0.0,0.0
24938,CC[C@H](C)OCC(=O)NCC1(Nc2ncnc3c2cnn3C)CC1,-6.4,0.0,0.0,0.0,0.0
24939,CC[C@H](C)[C@@H](C)NC(=O)N[C@@H](C(=O)O)c1ccccc1,-6.8,0.0,0.0,0.0,0.0
24940,CC(C)C[C@@H](CN1CCCC1)NC(=O)N(C)CC(F)(F)F,-5.2,0.0,0.0,0.0,0.0
24941,CC(=O)N1C[C@H]2CC[C@H]1[C@H](CNc1ccc(C(F)(F)F)nn1)C2,99.9,0.0,0.0,0.0,0.0
24942,CC(C)=CCN1CC[C@H]([C@H]2CCCCN2C(=O)Cc2[nH]cnc2C)C1,99.9,0.0,0.0,0.0,0.0
24943,CC[C@H](F)C(=O)N1CC(NC(=O)CCc2nc3ccccc3o2)C1,-6.7,0.0,0.0,0.0,0.0
24944,CCN(C(=O)[C@H](C)NC(N)=O)[C@@H]1CCN(Cc2ccc(C)c(C)c2)C1,-6.5,0.0,0.0,0.0,0.0
24945,CC(C)n1nccc1C(=O)NC1(C)CCN(C(=O)c2cnn[nH]2)CC1,-7.6,0.0,0.0,0.0,0.0
24946,CC(C)OCCCN1CCC2(C1)CN(C(=O)CCC1CC1)C2,-5.0,0.0,0.0,0.0,0.0
24947,CCCCN(CC)C(=O)CN1CCN(c2ncc[nH]2)CC1,-5.9,0.0,0.0,0.0,0.0
24948,CCOC(=O)c1sc(CNC(=O)N[C@H](C)C[S@@+](C)[O-])nc1C,-5.9,0.0,0.0,0.0,0.0
24949,CCn1ncc(C(=O)NC[C@H]2CCN2Cc2ccns2)c1C,-6.7,0.0,0.0,0.0,0.0
24950,CCN(CCNC(=O)c1cccc2[nH]ccc12)C(=O)c1nc(C)c[nH]1,-7.5,0.0,0.0,0.0,0.0
24951,CCc1cnc(CNC[C@H]2C[C@H](NC(=O)C[C@@H]3CCCCO3)C2)o1,-6.0,0.0,0.0,0.0,0.0
24952,CC[C@H](CO)N1CCN(C(=O)[C@@H]2COc3ccc(OC)cc3C2)CC1,-7.2,0.0,0.0,0.0,0.0
24953,CC(=O)c1cc(COC(=O)[C@H]2CCCN2c2ccccc2)on1,-7.2,0.0,0.0,0.0,0.0
24954,CCC[C@H](O)CNC(=O)NCCN1CCC[C@@H](C)C1,-5.9,0.0,0.0,0.0,0.0
24955,CCCN(CCNC(=O)C1CC1)C(=O)c1cnn(C)c1C(F)(F)F,-6.3,0.0,0.0,0.0,0.0
24956,CCOc1ccc(C(=O)N[C@H]2C[C@H](NC(=O)C3(C)CC3)C2)cc1OC,-6.2,0.0,0.0,0.0,0.0
24957,CC(=O)CCCC(=O)N[C@H]1CN(C(=O)c2ccoc2C)C[C@@H]1C,-6.2,0.0,0.0,0.0,0.0
24958,CCO[C@H](CCN(C)C)CNC(=O)Nc1ccc(C)nc1C,-6.6,0.0,0.0,0.0,0.0
24959,CCCC(=O)NCC[C@@H]1CCN(C(=O)COC(C)C)C1,-5.2,0.0,0.0,0.0,0.0
24960,CC(C)Cn1nccc1C(=O)N[C@H]1C[C@@H](NCCC2CC2)C1,-6.3,0.0,0.0,0.0,0.0
24961,CCc1nocc1CN[C@H]1C[C@@H](CNC(=O)CCc2ccncn2)C1,-6.5,0.0,0.0,0.0,0.0
24962,CCc1cnc(CNC[C@H]2C[C@H](NC(=O)[C@H]3C[C@@H]3C(C)C)C2)o1,-6.0,0.0,0.0,0.0,0.0
24963,CCC1(C(=O)NC[C@H](C)NC(=O)c2ccc(OC)c(OC)c2C)CC1,-6.5,0.0,0.0,0.0,0.0
24964,CC(C)(C)C(=O)N1CCC[C@@H]2[C@H]1CCN2c1ccc(C#N)nn1,-7.0,0.0,0.0,0.0,0.0
24965,CC[C@H](CNC(=O)c1ccn(C(F)F)n1)NCc1cscn1,-6.8,0.0,0.0,0.0,0.0
24966,CC1(CCC(=O)NC[C@H]2CCN(C(=O)CCN3CCCCC3)C2)CC1,-5.6,0.0,0.0,0.0,0.0
24967,CC(C)c1nccn1CCC(=O)N[C@H](CCCO)c1ccccc1,-6.5,0.0,0.0,0.0,0.0
24968,CCC(=O)N1CCCC[C@@H]1CN(C)C(=O)c1ncccc1OC,-6.0,0.0,0.0,0.0,0.0
24969,CCC[C@@H](C)CC(=O)NCCN(CCOC)c1nc(C)cc(C)n1,-6.3,0.0,0.0,0.0,0.0
24970,CCCCN(C)S(=O)(=O)N(C)Cc1ccon1,-5.5,0.0,0.0,0.0,0.0
24971,CCN(CCC(=O)O)C(=O)c1cc(C(F)(F)F)n[nH]1,-5.6,0.0,0.0,0.0,0.0
24972,CCCCC(=O)N1C[C@H]2CCN(C(=O)c3c[nH]c4cccnc34)C[C@H]21,-6.9,0.0,0.0,0.0,0.0
24973,CC(=O)Nc1cc(F)ccc1C(=O)NCCNCc1csc(C)c1,-7.4,0.0,0.0,0.0,0.0
24974,CC(C)[C@@H]1OCCC[C@H]1CNC(=O)N1CC[C@H](OC(=O)N(C)C)C1,-6.8,0.0,0.0,0.0,0.0
24975,CCCC(CCC)C(=O)N[C@@H]1CCN(C(=O)c2ccc(C#N)[nH]2)C1,-6.4,0.0,0.0,0.0,0.0
24976,CCC(CC)CC(=O)N(C)[C@@H](C)CNCc1ccns1,-5.7,0.0,0.0,0.0,0.0
24977,CC[C@@H]1CCCC[C@H]1OCC(=O)N1CCC[C@@]1(C)CO,-5.6,0.0,0.0,0.0,0.0
24978,CCC[C@H](C)CC(=O)N[C@@H](CNC(=O)c1ccn(C)c1)C1CC1,-6.5,0.0,0.0,0.0,0.0
24979,CCN1CCN(C(=O)Cc2noc([C@@H]3CCC[C@H]3C)n2)CC1,-5.9,0.0,0.0,0.0,0.0
24980,CCc1nc(CN(C)C(=O)c2cc(F)ccc2O)cs1,-6.8,0.0,0.0,0.0,0.0
24981,CCN(C)CCC(=O)N(CC)[C@H]1CCN(CC[C@@H]2CCOC2)C1,-5.1,0.0,0.0,0.0,0.0
24982,CC(=O)N[C@@H](CNC(=O)[C@H]1Cc2cccc(C)c2O1)C1CCCC1,-7.4,0.0,0.0,0.0,0.0
24983,CC[C@@H](CC(=O)N[C@@H]1CCCN(C(=O)c2cncn2C)C1)C(C)C,-5.7,0.0,0.0,0.0,0.0
24984,CC(C)c1ocnc1C(=O)NC[C@H](C)CNC(=O)C1CC(C)(C)C1,-6.7,0.0,0.0,0.0,0.0
24985,CCOCC(=O)N1CCC[C@@H](NC(=O)C[C@@H]2CCc3ccccc32)C1,-7.0,0.0,0.0,0.0,0.0
24986,CC[C@@H](NC(=O)c1cc(-n2ccnc2)ccc1O)[C@@H](C)O,-7.1,0.0,0.0,0.0,0.0
24987,CCc1ncnc(N[C@H](CC)CNC(=O)Cc2c(C)noc2C)c1F,-8.3,0.0,0.0,0.0,0.0
24988,CCn1nccc1CNC(=O)NCc1ccc(Cl)cc1,-6.9,0.0,0.0,0.0,0.0
24989,CCCc1nc(CNCCNC(=O)c2ccc(C)c(C)c2)no1,-5.7,0.0,0.0,0.0,0.0
24990,CC(C)Oc1ncccc1CNC(=O)N1CCC2(CCC2)C1,-6.8,0.0,0.0,0.0,0.0
24991,CC[C@H](C)OCC(=O)N[C@H]1CC[C@H](CNC(=O)[C@@H]2CCCO2)CC1,-6.4,0.0,0.0,0.0,0.0
24992,CCc1nnc(CN2CCC[C@@H]2CNC(=O)[C@H]2CCC2(F)F)n1C,-6.7,0.0,0.0,0.0,0.0
24993,CC(=O)N[C@@H]1CCCN(C(=O)c2cc(C(F)F)nn2C)CC1,-6.8,0.0,0.0,0.0,0.0
24994,CCCC[C@@H](N)C(=O)N1CCC(NC(=O)c2ccoc2C)CC1,-6.3,0.0,0.0,0.0,0.0
24995,CC[C@H](C)N(C)CCNC(=O)NC1CCN(c2cccs2)CC1,-5.8,0.0,0.0,0.0,0.0
24996,CC(C)N[C@H]1C[C@H](C)N(C(=O)c2csnn2)C1,-5.4,0.0,0.0,0.0,0.0
24997,CC(=O)N1CC(C(=O)N[C@H]2CCN(c3nc(C4CCC4)ns3)C2)C1,-7.2,0.0,0.0,0.0,0.0
24998,CCCC(=O)N1CC[C@@H]2CN(C(=O)Cc3cnccc3OC)C[C@@H]2C1,-7.2,0.0,0.0,0.0,0.0
24999,CCC[C@@H](C(=O)NC1CN(C(=O)C(C)(C)C)C1)c1ccccn1,-6.7,0.0,0.0,0.0,0.0
25000,CC(C)(C)CC(=O)N1CC(O)(CNC(=O)CC[C@@H]2CCCO2)C1,-5.4,0.0,0.0,0.0,0.0
25001,CCO[C@H](C)c1noc(CN(C)CCc2cccs2)n1,-5.6,0.0,0.0,0.0,0.0
25002,CCn1nc(C)c(CNC(=O)N2CCN(CC(C)C)C(=O)[C@@H]2C)n1,-7.2,0.0,0.0,0.0,0.0
25003,CCOc1ccc(S(=O)(=O)N(CC#N)CCOC)c(C)c1,-5.0,0.0,0.0,0.0,0.0
25004,CC(C)Oc1cncc(NCCOCC(F)(F)F)n1,-6.0,0.0,0.0,0.0,0.0
25005,CC(C)C(=O)NCCN(CCO)C(=O)c1cccc(-c2cnco2)c1,-6.6,0.0,0.0,0.0,0.0
25006,CC[C@H](C)C(=O)N1CCO[C@H](CNCc2cn(C(C)C)nn2)C1,-6.3,0.0,0.0,0.0,0.0
25007,CC(C)n1cc(C(=O)N[C@H](C)CNC(=O)c2cccc(O)n2)cn1,-7.3,0.0,0.0,0.0,0.0
25008,CC[C@@H]1C[C@H](CC(=O)NC2CN(C(=O)C(F)F)C2)CCO1,-5.9,0.0,0.0,0.0,0.0
25009,CC(C)n1cc(NC(=O)N2C[C@H](CO)O[C@H](C)C2)cn1,-6.3,0.0,0.0,0.0,0.0
25010,CCCC[C@@H](NC(N)=O)C(=O)N[C@H](C)c1ccccc1Cl,-6.4,0.0,0.0,0.0,0.0
25011,CC(C)(C)CCN1CCO[C@H](CNC(=O)c2cnc(C3CC3)nc2)C1,-6.7,0.0,0.0,0.0,0.0
25012,CCO[C@@H]1CN(C(=O)c2cc(C)oc2C)C[C@H]1CNCc1ccon1,-7.0,0.0,0.0,0.0,0.0
25013,CCC(C)(C)N[C@@H](C)C(=O)NCc1ccc2c(=N)[nH]oc2c1,-7.6,0.0,0.0,0.0,0.0
25014,CC[C@@H]1CCCC[C@H]1N(C)C(=O)NCc1cc[nH]n1,-6.8,0.0,0.0,0.0,0.0
25015,CC(C)[C@@H](NC(=O)C[C@@H]1Sc2ccccc2NC1=O)c1ncc[nH]1,-7.6,0.0,0.0,0.0,0.0
25016,CC(C)n1ccc(CC(=O)N2CC[C@@H](CNCc3csnn3)C2)n1,-6.3,0.0,0.0,0.0,0.0
25017,CCC[C@@H](NC(N)=O)C(=O)NC[C@H](C)NC(=O)c1ccc(C)cc1C,-6.9,0.0,0.0,0.0,0.0
25018,CCOc1ccc([C@H](COC)NC(=O)N2CCC2(C)C)cc1,-6.1,0.0,0.0,0.0,0.0
25019,CC(C)C(=O)N[C@@H](C)C1CCN(C(=O)c2ccc(N(C)C)cc2)CC1,-6.2,0.0,0.0,0.0,0.0
25020,CC(C)C[C@@H](C)OCCC(=O)N1CCC(C)(N)CC1,-5.5,0.0,0.0,0.0,0.0
25021,CCCCN1CCC[C@@H]1CNC(=O)Cc1cncc(C)c1,-6.6,0.0,0.0,0.0,0.0
25022,CC(C)N(C)C[C@H](O)CN(C)CCCc1ccccc1,-5.3,0.0,0.0,0.0,0.0
25023,CCOc1cccc(CN(CCO)C(=O)c2ncc(C)o2)c1,-6.4,0.0,0.0,0.0,0.0
25024,CCCCNC(=O)Cc1noc([C@H]2CC2(F)F)n1,-5.6,0.0,0.0,0.0,0.0
25025,CCCOc1ccc(CC(=O)NCCOC(N)=O)cc1OCCC,-6.3,0.0,0.0,0.0,0.0
25026,CC[C@@H]1CCCCN1C(=O)COC(=O)[C@@H](CC(C)C)NC(=O)O,-6.1,0.0,0.0,0.0,0.0
25027,CC(C)=C(F)C(=O)N[C@H]1CCN(c2cccc(F)n2)[C@@H](C)C1,-6.8,0.0,0.0,0.0,0.0
25028,CC1(C)CC[C@@H](C(=O)NCCNc2ccc(-c3nn[nH]n3)nc2)C1,-7.5,0.0,0.0,0.0,0.0
25029,CCn1cnc(C(=O)N2CC[C@@H]2CNC(=O)[C@@H]2CCCC23CC3)c1,-5.7,0.0,0.0,0.0,0.0
25030,CCc1ccnc(C(=O)NC[C@H](O)CNC(=O)c2oc(C)cc2C)c1,-6.8,0.0,0.0,0.0,0.0
25031,CCC[C@@H](O)CNC(=O)Nc1ccc(C(C)(C)C)nn1,-6.4,0.0,0.0,0.0,0.0
25032,CCN(CC)C[C@H](C)NC(=O)N1CCN(CC(C)C)C(=O)[C@H]1C,-5.2,0.0,0.0,0.0,0.0
25033,CCN(CC)C(=O)CCCC(=O)NC1(CC)CCCC1,-5.2,0.0,0.0,0.0,0.0
25034,CC[C@@H](C)C(=O)N1CC2(CCN(C(=O)CCC(F)(F)F)C2)C1,-6.1,0.0,0.0,0.0,0.0
25035,CCCn1nccc1C(=O)N1CCC[C@H](NC(=O)[C@H](C)COC)C1,-5.8,0.0,0.0,0.0,0.0
25036,CCOCC(=O)NC[C@@H]1CCN1C(=O)[C@H](C)CC1CCCCC1,-6.0,0.0,0.0,0.0,0.0
25037,CC(C)[C@H](CNC(=O)C1(C(F)(F)F)CCC1)NCc1cnnn1C,-6.2,0.0,0.0,0.0,0.0
25038,CCc1ncoc1C(=O)NC[C@H](C)CNc1ccc(C)nn1,-7.0,0.0,0.0,0.0,0.0
25039,CCOC(=O)N1CC[C@@H](NC(=O)N2CCO[C@H](COC(C)C)C2)C1,-6.8,0.0,0.0,0.0,0.0
25040,CCn1cc(CNC(=O)N2CCCC[C@@H]2[C@H](O)c2ccccc2)nn1,99.9,0.0,0.0,0.0,0.0
25041,CCOC(=O)[C@@H](Cc1ccccc1)NC(=O)C[C@H]1CSCCN1,-5.8,0.0,0.0,0.0,0.0
25042,CCOC(=O)N1CCCN(C(=O)c2ccc(Cl)c(C)c2)CC1,-6.4,0.0,0.0,0.0,0.0
25043,CCn1c(C)cc(C(=O)N2CCC([C@@H]3OCC[C@H]3C(=O)O)CC2)c1C,-6.0,0.0,0.0,0.0,0.0
25044,CC(=O)N1CC[C@H](N[C@@H]2CC[C@H](C(N)=O)C2)c2ccccc21,-7.4,0.0,0.0,0.0,0.0
25045,CC(C)Cn1ncc(C(=O)N[C@@H](C)c2nncn2C)c1C1CC1,-6.7,0.0,0.0,0.0,0.0
25046,CC(C)c1nnc(CNC[C@@H](C)NC(=O)CN(C)C2CCC2)o1,-6.1,0.0,0.0,0.0,0.0
25047,CC(C)[C@@H](CNC(=O)NCc1ccc2c(c1)OCCO2)C(=O)O,-7.4,0.0,0.0,0.0,0.0
25048,CCC(=O)N1CCC[C@@H]1CN(C)C(=O)[C@@H]1CCCN(C(C)=O)C1,-6.5,0.0,0.0,0.0,0.0
25049,CCOC[C@H]1CN(Cc2cnn(C(C)(C)C)c2)CCO1,-4.9,0.0,0.0,0.0,0.0
25050,CCc1ncsc1C(=O)N[C@@H]1CC[C@@H]2CN(C(C)=O)C[C@@H]21,-6.1,0.0,0.0,0.0,0.0
25051,CCOC(=O)c1cnc(NC[C@H]2CCOC(C)(C)C2)s1,-6.8,0.0,0.0,0.0,0.0
25052,CCN(CC)C(=O)CNC(=O)c1cc(C)cc(C(=O)OC(C)(C)C)c1,-6.4,0.0,0.0,0.0,0.0
25053,CC[C@@H](CNC(=O)c1ccccn1)NC(=O)[C@@H]1CCCN1C(C)C,-6.8,0.0,0.0,0.0,0.0
25054,CC[C@@H](O)CN(Cc1ccccc1)C(=O)Cn1nnc2c1CCCC2,-6.6,0.0,0.0,0.0,0.0
25055,CC[C@H](C)OC(=O)Nc1cccc2c1C[C@H](C(=O)OC)C2,-6.2,0.0,0.0,0.0,0.0
25056,CC(C)c1nnc(/C=C/C(=O)NC2(c3ncon3)CCCC2)o1,-6.3,0.0,0.0,0.0,0.0
25057,CC(C)(C(=O)NCCNCc1cc(Cl)ccc1F)c1cnc[nH]1,-6.3,0.0,0.0,0.0,0.0
25058,CCCN(C(=O)Cc1ccc(C)c(OC)c1)[C@H]1CC(=O)N(C)C1=O,-6.3,0.0,0.0,0.0,0.0
25059,CC[C@H](C)OCC(=O)N[C@H]1C[C@H](NC(=O)CC2CCOCC2)C1,-6.2,0.0,0.0,0.0,0.0
25060,CCN1CCC(N2CCCN(C(=O)NCc3ccc(C)o3)CC2)CC1,-7.5,0.0,0.0,0.0,0.0
